DATE,METHOD,OD,STRAIN,GENOTYPE,TIME,ABS,LUX
20250607,Overnight,0.2,tagG,Single,15.25,0.54045,1771.5
20250607,Overnight,0.2,tagG,Single,15.50,0.5555,1799.5
20250607,Overnight,0.2,tagG,Single,15.75,0.5734,1777
20250607,Overnight,0.2,tagG,Single,16.00,0.588025,1770.25
20250607,Overnight,0.2,tagG,Single,16.25,0.602525,1824.25
20250607,Overnight,0.2,tagG,Single,16.50,0.619125,1817.75
20250607,Overnight,0.2,tagG,Single,16.75,0.63355,1815.5
20250607,Overnight,0.2,tagG,Single,17.00,0.64865,1839.75
20250607,Overnight,0.2,tagG,Single,17.25,0.66305,1818.5
20250607,Overnight,0.2,tagG,Single,17.50,0.63035,1880.5
20250607,Overnight,0.2,tagG,Single,17.75,0.656675,1872.75
20250607,Overnight,0.2,tagG,Single,18.00,0.678925,1933.5
20250607,Overnight,0.2,tagG,Single,18.25,0.695325,1949.5
20250607,Overnight,0.2,tagG,Single,18.50,0.71335,2022.25
20250607,Overnight,0.2,tagG,Single,18.75,0.7364,1988.25
20250607,Overnight,0.2,tagG,Single,19.00,0.75595,2020.5
20250607,Overnight,0.2,tagG,Single,19.25,0.77975,2017.5
20250607,Overnight,0.2,tagG,Single,19.50,0.800225,2090.25
20250607,Overnight,0.2,tagG,Single,19.75,0.854125,2113
20250607,Overnight,0.2,tagG,Single,20.00,0.878925,2076.75
20250607,Overnight,0.2,tagG,Single,20.25,0.907425,2044
20250607,Overnight,0.2,tagG,Single,20.50,0.941575,2047
20250607,Overnight,0.2,tagG,Single,20.75,0.9674,2108.5
20250607,Overnight,0.2,tagG,Single,21.00,0.998425,2006.25
20250607,Overnight,0.2,tagG,Single,21.25,1.0416,2018
20250607,Overnight,0.2,tagG,Single,21.50,1.040925,2027.5
20250607,Overnight,0.2,tagG,Single,21.75,1.047925,1945.5
20250607,Overnight,0.2,tagG,Single,22.00,1.0522,1955.75
20250607,Overnight,0.2,tagG,Single,22.25,1.0184,1982
20250607,Overnight,0.2,tagG,Single,22.50,1.0889,1972.25
20250607,Overnight,0.2,tagG,Single,22.75,1.10365,2078.5
20250607,Overnight,0.2,tagG,Single,23.00,1.1269,1921.75
20250607,Overnight,0.2,tagG,Single,23.25,1.145475,1918.75
20250607,Overnight,0.2,tagG,Single,23.50,1.1635,1838.75
20250607,Overnight,0.2,tagG,Single,23.75,1.1956,1812
20250607,Overnight,0.2,tagG,Single,24.00,1.2292,1839
20250607,Overnight,0.2,tagH,Single,0.00,0,0
20250607,Overnight,0.2,tagH,Single,0.25,0.001075,51.25
20250607,Overnight,0.2,tagH,Single,0.50,0.003575,84.25
20250607,Overnight,0.2,tagH,Single,0.75,0.009825,132
20250607,Overnight,0.2,tagH,Single,1.00,0.021875,197.5
20250607,Overnight,0.2,tagH,Single,1.25,0.036925,228.25
20250607,Overnight,0.2,tagH,Single,1.50,0.049975,296
20250607,Overnight,0.2,tagH,Single,1.75,0.064275,394.25
20250607,Overnight,0.2,tagH,Single,2.00,0.080975,523
20250607,Overnight,0.2,tagH,Single,2.25,0.10015,616.25
20250607,Overnight,0.2,tagH,Single,2.50,0.1164,762.25
20250607,Overnight,0.2,tagH,Single,2.75,0.137075,917
20250607,Overnight,0.2,tagH,Single,3.00,0.153925,1025.25
20250607,Overnight,0.2,tagH,Single,3.25,0.169475,1167
20250607,Overnight,0.2,tagH,Single,3.50,0.18645,1317.75
20250607,Overnight,0.2,tagH,Single,3.75,0.199325,1465.25
20250607,Overnight,0.2,tagH,Single,4.00,0.209725,1570
20250607,Overnight,0.2,tagH,Single,4.25,0.217075,1677.25
20250607,Overnight,0.2,tagH,Single,4.50,0.22135,1860.25
20250607,Overnight,0.2,tagH,Single,4.75,0.22805,1834
20250607,Overnight,0.2,tagH,Single,5.00,0.238375,1876.75
20250607,Overnight,0.2,tagH,Single,5.25,0.246775,1875.75
20250607,Overnight,0.2,tagH,Single,5.50,0.257575,1786.5
20250607,Overnight,0.2,tagH,Single,5.75,0.27085,1773.75
20250607,Overnight,0.2,tagH,Single,6.00,0.280725,1756.25
20250607,Overnight,0.2,tagH,Single,6.25,0.289575,1754.5
20250607,Overnight,0.2,tagH,Single,6.50,0.2986,1694.5
20250607,Overnight,0.2,tagH,Single,6.75,0.30445,1659.5
20250607,Overnight,0.2,tagH,Single,7.00,0.31075,1591
20250607,Overnight,0.2,tagH,Single,7.25,0.31645,1555.5
20250607,Overnight,0.2,tagH,Single,7.50,0.323,1555.5
20250607,Overnight,0.2,tagH,Single,7.75,0.3292,1577.25
20250607,Overnight,0.2,tagH,Single,8.00,0.334675,1542.5
20250607,Overnight,0.2,tagH,Single,8.25,0.34195,1586.75
20250607,Overnight,0.2,tagH,Single,8.50,0.34735,1541.75
20250607,Overnight,0.2,tagH,Single,8.75,0.3495,1526.25
20250607,Overnight,0.2,tagH,Single,9.00,0.35395,1539.25
20250607,Overnight,0.2,tagH,Single,9.25,0.358575,1536
20250607,Overnight,0.2,tagH,Single,9.50,0.363125,1484.25
20250607,Overnight,0.2,tagH,Single,9.75,0.368375,1468.25
20250607,Overnight,0.2,tagH,Single,10.00,0.3745,1475
20250607,Overnight,0.2,tagH,Single,10.25,0.383075,1470
20250607,Overnight,0.2,tagH,Single,10.50,0.39045,1438
20250607,Overnight,0.2,tagH,Single,10.75,0.4004,1445.75
20250607,Overnight,0.2,tagH,Single,11.00,0.4107,1394.25
20250607,Overnight,0.2,tagH,Single,11.25,0.421075,1416
20250607,Overnight,0.2,tagH,Single,11.50,0.430625,1395
20250607,Overnight,0.2,tagH,Single,11.75,0.437525,1420.5
20250607,Overnight,0.2,tagH,Single,12.00,0.448075,1342.25
20250607,Overnight,0.2,tagH,Single,12.25,0.456675,1393
20250607,Overnight,0.2,tagH,Single,12.50,0.46435,1384.25
20250607,Overnight,0.2,tagH,Single,12.75,0.4697,1377.75
20250607,Overnight,0.2,tagH,Single,13.00,0.476575,1325.25
20250607,Overnight,0.2,tagH,Single,13.25,0.487725,1329.25
20250607,Overnight,0.2,tagH,Single,13.50,0.50075,1346.25
20250607,Overnight,0.2,tagH,Single,13.75,0.512225,1317
20250607,Overnight,0.2,tagH,Single,14.00,0.5249,1320.5
20250607,Overnight,0.2,tagH,Single,14.25,0.5368,1293.75
20250607,Overnight,0.2,tagH,Single,14.50,0.549625,1268.25
20250607,Overnight,0.2,tagH,Single,14.75,0.564725,1286.25
20250607,Overnight,0.2,tagH,Single,15.00,0.5783,1289
20250607,Overnight,0.2,tagH,Single,15.25,0.591925,1246.75
20250607,Overnight,0.2,tagH,Single,15.50,0.607075,1253
20250607,Overnight,0.2,tagH,Single,15.75,0.568975,1219.75
20250607,Overnight,0.2,tagH,Single,16.00,0.535275,1270
20250607,Overnight,0.2,tagH,Single,16.25,0.51095,1243.5
20250607,Overnight,0.2,tagH,Single,16.50,0.5338,1245
20250607,Overnight,0.2,tagH,Single,16.75,0.48845,1244.25
20250607,Overnight,0.2,tagH,Single,17.00,0.521725,1207
20250607,Overnight,0.2,tagH,Single,17.25,0.56315,1196.75
20250607,Overnight,0.2,tagH,Single,17.50,0.60075,1219.5
20250607,Overnight,0.2,tagH,Single,17.75,0.63325,1238
20250607,Overnight,0.2,tagH,Single,18.00,0.666025,1203.75
20250607,Overnight,0.2,tagH,Single,18.25,0.6958,1229.75
20250607,Overnight,0.2,tagH,Single,18.50,0.7219,1229.75
20250607,Overnight,0.2,tagH,Single,18.75,0.7499,1218
20250607,Overnight,0.2,tagH,Single,19.00,0.776975,1240.75
20250607,Overnight,0.2,tagH,Single,19.25,0.80035,1218
20250607,Overnight,0.2,tagH,Single,19.50,0.82315,1251.25
20250607,Overnight,0.2,tagH,Single,19.75,0.845875,1222.5
20250607,Overnight,0.2,tagH,Single,20.00,0.8665,1208.25
20250607,Overnight,0.2,tagH,Single,20.25,0.8891,1224.5
20250607,Overnight,0.2,tagH,Single,20.50,0.911725,1183.5
20250607,Overnight,0.2,tagH,Single,20.75,0.936575,1187.75
20250607,Overnight,0.2,tagH,Single,21.00,0.96855,1146
20250607,Overnight,0.2,tagH,Single,21.25,1.0085,1165.25
20250607,Overnight,0.2,tagH,Single,21.50,1.03665,1118.5
20250607,Overnight,0.2,tagH,Single,21.75,1.0591,1127.25
20250607,Overnight,0.2,tagH,Single,22.00,1.069925,1095.25
20250607,Overnight,0.2,tagH,Single,22.25,1.087125,1049
20250607,Overnight,0.2,tagH,Single,22.50,1.104875,1045.25
20250607,Overnight,0.2,tagH,Single,22.75,1.105975,1036.25
20250607,Overnight,0.2,tagH,Single,23.00,1.130375,1018
20250607,Overnight,0.2,tagH,Single,23.25,1.14625,1002
20250607,Overnight,0.2,tagH,Single,23.50,1.1534,986.25
20250607,Overnight,0.2,tagH,Single,23.75,1.159,971.75
20250607,Overnight,0.2,tagH,Single,24.00,1.179425,977.75
20250607,Overnight,0.2,wfgD,Single,0.00,0,0
20250607,Overnight,0.2,wfgD,Single,0.25,0,36.25
20250607,Overnight,0.2,wfgD,Single,0.50,0,99.25
20250607,Overnight,0.2,wfgD,Single,0.75,0.0022,140.75
20250607,Overnight,0.2,wfgD,Single,1.00,0.013625,202
20250607,Overnight,0.2,wfgD,Single,1.25,0.028425,280.5
20250607,Overnight,0.2,wfgD,Single,1.50,0.044,332
20250607,Overnight,0.2,wfgD,Single,1.75,0.056325,459
20250607,Overnight,0.2,wfgD,Single,2.00,0.070725,527
20250607,Overnight,0.2,wfgD,Single,2.25,0.083875,638
20250607,Overnight,0.2,wfgD,Single,2.50,0.0948,811.25
20250607,Overnight,0.2,wfgD,Single,2.75,0.106325,916
20250607,Overnight,0.2,wfgD,Single,3.00,0.11645,1086.5
20250607,Overnight,0.2,wfgD,Single,3.25,0.126775,1194.5
20250607,Overnight,0.2,wfgD,Single,3.50,0.13545,1355.75
20250607,Overnight,0.2,wfgD,Single,3.75,0.1435,1460.75
20250607,Overnight,0.2,wfgD,Single,4.00,0.14855,1627.5
20250607,Overnight,0.2,wfgD,Single,4.25,0.153375,1786.5
20250607,Overnight,0.2,wfgD,Single,4.50,0.157025,1848.5
20250607,Overnight,0.2,wfgD,Single,4.75,0.159775,1925
20250607,Overnight,0.2,wfgD,Single,5.00,0.162275,1925.5
20250607,Overnight,0.2,wfgD,Single,5.25,0.1659,1898.5
20250607,Overnight,0.2,wfgD,Single,5.50,0.168125,1863.25
20250607,Overnight,0.2,wfgD,Single,5.75,0.1729,1806.75
20250607,Overnight,0.2,wfgD,Single,6.00,0.1775,1822
20250607,Overnight,0.2,wfgD,Single,6.25,0.181575,1791.75
20250607,Overnight,0.2,wfgD,Single,6.50,0.18645,1754.75
20250607,Overnight,0.2,wfgD,Single,6.75,0.189925,1728.25
20250607,Overnight,0.2,wfgD,Single,7.00,0.192825,1658
20250607,Overnight,0.2,wfgD,Single,7.25,0.19645,1687.75
20250607,Overnight,0.2,wfgD,Single,7.50,0.1996,1660.5
20250607,Overnight,0.2,wfgD,Single,7.75,0.20245,1621.5
20250607,Overnight,0.2,wfgD,Single,8.00,0.20425,1620.5
20250607,Overnight,0.2,wfgD,Single,8.25,0.2079,1617.75
20250607,Overnight,0.2,wfgD,Single,8.50,0.2102,1542.25
20250607,Overnight,0.2,wfgD,Single,8.75,0.21305,1530
20250607,Overnight,0.2,wfgD,Single,9.00,0.21505,1527.5
20250607,Overnight,0.2,wfgD,Single,9.25,0.217775,1518.5
20250607,Overnight,0.2,wfgD,Single,9.50,0.22085,1498.75
20250607,Overnight,0.2,wfgD,Single,9.75,0.2235,1455
20250607,Overnight,0.2,wfgD,Single,10.00,0.225525,1534.25
20250607,Overnight,0.2,wfgD,Single,10.25,0.228475,1466.75
20250607,Overnight,0.2,wfgD,Single,10.50,0.231075,1458.5
20250607,Overnight,0.2,wfgD,Single,10.75,0.2328,1442.75
20250607,Overnight,0.2,wfgD,Single,11.00,0.235375,1414.25
20250607,Overnight,0.2,wfgD,Single,11.25,0.2387,1455.5
20250607,Overnight,0.2,wfgD,Single,11.50,0.240725,1468
20250607,Overnight,0.2,wfgD,Single,11.75,0.243025,1480.5
20250607,Overnight,0.2,wfgD,Single,12.00,0.2462,1478.25
20250607,Overnight,0.2,wfgD,Single,12.25,0.249625,1495.5
20250607,Overnight,0.2,wfgD,Single,12.50,0.254425,1472.75
20250607,Overnight,0.2,wfgD,Single,12.75,0.260075,1526
20250607,Overnight,0.2,wfgD,Single,13.00,0.268775,1539.5
20250607,Overnight,0.2,wfgD,Single,13.25,0.283675,1610.75
20250607,Overnight,0.2,wfgD,Single,13.50,0.301975,1623.25
20250607,Overnight,0.2,wfgD,Single,13.75,0.323925,1722
20250607,Overnight,0.2,wfgD,Single,14.00,0.349525,1735.25
20250607,Overnight,0.2,wfgD,Single,14.25,0.37325,1726
20250607,Overnight,0.2,wfgD,Single,14.50,0.39805,1644.5
20250607,Overnight,0.2,wfgD,Single,14.75,0.415175,1633.25
20250607,Overnight,0.2,wfgD,Single,15.00,0.4288,1620.25
20250607,Overnight,0.2,wfgD,Single,15.25,0.4452,1595.25
20250607,Overnight,0.2,wfgD,Single,15.50,0.464325,1529.75
20250607,Overnight,0.2,wfgD,Single,15.75,0.48275,1541
20250607,Overnight,0.2,wfgD,Single,16.00,0.4963,1543.75
20250607,Overnight,0.2,wfgD,Single,16.25,0.51445,1504.5
20250607,Overnight,0.2,wfgD,Single,16.50,0.530975,1531
20250607,Overnight,0.2,wfgD,Single,16.75,0.547825,1493
20250607,Overnight,0.2,wfgD,Single,17.00,0.566675,1514.25
20250607,Overnight,0.2,wfgD,Single,17.25,0.58625,1482
20250607,Overnight,0.2,wfgD,Single,17.50,0.6044,1466.5
20250607,Overnight,0.2,wfgD,Single,17.75,0.6233,1462.25
20250607,Overnight,0.2,wfgD,Single,18.00,0.6438,1456.25
20250607,Overnight,0.2,wfgD,Single,18.25,0.664675,1497.25
20250607,Overnight,0.2,wfgD,Single,18.50,0.683625,1436.75
20250607,Overnight,0.2,wfgD,Single,18.75,0.7046,1448.25
20250607,Overnight,0.2,wfgD,Single,19.00,0.72725,1456.25
20250607,Overnight,0.2,wfgD,Single,19.25,0.748075,1472.5
20250607,Overnight,0.2,wfgD,Single,19.50,0.7703,1435.25
20250607,Overnight,0.2,wfgD,Single,19.75,0.793575,1455.25
20250607,Overnight,0.2,wfgD,Single,20.00,0.817,1450.25
20250607,Overnight,0.2,wfgD,Single,20.25,0.844325,1445.5
20250607,Overnight,0.2,wfgD,Single,20.50,0.88185,1432.25
20250607,Overnight,0.2,wfgD,Single,20.75,0.958025,1427.25
20250607,Overnight,0.2,wfgD,Single,21.00,0.98185,1464.75
20250607,Overnight,0.2,wfgD,Single,21.25,1.0135,1482.5
20250607,Overnight,0.2,wfgD,Single,21.50,1.041975,1395.75
20250607,Overnight,0.2,wfgD,Single,21.75,1.0582,1386
20250607,Overnight,0.2,wfgD,Single,22.00,1.06955,1399.5
20250607,Overnight,0.2,wfgD,Single,22.25,1.0835,1403
20250607,Overnight,0.2,wfgD,Single,22.50,1.090275,1355.25
20250607,Overnight,0.2,wfgD,Single,22.75,1.097675,1367.5
20250607,Overnight,0.2,wfgD,Single,23.00,1.103375,1353.25
20250607,Overnight,0.2,wfgD,Single,23.25,1.107225,1362.5
20250607,Overnight,0.2,wfgD,Single,23.50,1.11035,1334
20250607,Overnight,0.2,wfgD,Single,23.75,1.111825,1295
20250607,Overnight,0.2,wfgD,Single,24.00,1.112,1278.5
20250607,Overnight,0.2,WT,Double,0.00,0,0
20250607,Overnight,0.2,WT,Double,0.25,0.0017,1489
20250607,Overnight,0.2,WT,Double,0.50,0.007375,2747
20250607,Overnight,0.2,WT,Double,0.75,0.016,3734.5
20250607,Overnight,0.2,WT,Double,1.00,0.02965,4865.75
20250607,Overnight,0.2,WT,Double,1.25,0.04745,6353.75
20250607,Overnight,0.2,WT,Double,1.50,0.070775,7754.5
20250607,Overnight,0.2,WT,Double,1.75,0.093575,9808.25
20250607,Overnight,0.2,WT,Double,2.00,0.119675,12031.75
20250607,Overnight,0.2,WT,Double,2.25,0.1409,14909.25
20250607,Overnight,0.2,WT,Double,2.50,0.167375,18010.5
20250607,Overnight,0.2,WT,Double,2.75,0.196525,21471
20250607,Overnight,0.2,WT,Double,3.00,0.235075,25158.25
20250607,Overnight,0.2,WT,Double,3.25,0.28125,28525.5
20250607,Overnight,0.2,WT,Double,3.50,0.322575,31874
20250607,Overnight,0.2,WT,Double,3.75,0.354225,36038.5
20250607,Overnight,0.2,WT,Double,4.00,0.3867,40090.75
20250607,Overnight,0.2,WT,Double,4.25,0.419575,44513.25
20250607,Overnight,0.2,WT,Double,4.50,0.4558,50329.5
20250607,Overnight,0.2,WT,Double,4.75,0.492775,49257.25
20250607,Overnight,0.2,WT,Double,5.00,0.5421,46807.75
20250607,Overnight,0.2,WT,Double,5.25,0.58205,46150.75
20250607,Overnight,0.2,WT,Double,5.50,0.62145,47000.5
20250607,Overnight,0.2,WT,Double,5.75,0.660525,47173.5
20250607,Overnight,0.2,WT,Double,6.00,0.6958,47814.5
20250607,Overnight,0.2,WT,Double,6.25,0.72155,48800.25
20250607,Overnight,0.2,WT,Double,6.50,0.746925,49371.75
20250607,Overnight,0.2,WT,Double,6.75,0.769475,50314.25
20250607,Overnight,0.2,WT,Double,7.00,0.794925,51169.75
20250607,Overnight,0.2,WT,Double,7.25,0.82135,52715.75
20250607,Overnight,0.2,WT,Double,7.50,0.838925,53708.75
20250607,Overnight,0.2,WT,Double,7.75,0.861625,55097.25
20250607,Overnight,0.2,WT,Double,8.00,0.87805,56702.5
20250607,Overnight,0.2,WT,Double,8.25,0.893825,58424
20250607,Overnight,0.2,WT,Double,8.50,0.90775,60107
20250607,Overnight,0.2,WT,Double,8.75,0.914775,61271.25
20250607,Overnight,0.2,WT,Double,9.00,0.923525,62476.75
20250607,Overnight,0.2,WT,Double,9.25,0.92685,64030.5
20250607,Overnight,0.2,WT,Double,9.50,0.930275,64891.75
20250607,Overnight,0.2,WT,Double,9.75,0.934625,65223
20250607,Overnight,0.2,WT,Double,10.00,0.935275,65730.25
20250607,Overnight,0.2,WT,Double,10.25,0.9358,66596.75
20250607,Overnight,0.2,WT,Double,10.50,0.938875,67587.75
20250607,Overnight,0.2,WT,Double,10.75,0.938875,67430.5
20250607,Overnight,0.2,WT,Double,11.00,0.9355,68086.25
20250607,Overnight,0.2,WT,Double,11.25,0.9388,68548
20250607,Overnight,0.2,WT,Double,11.50,0.9381,69231.75
20250607,Overnight,0.2,WT,Double,11.75,0.9415,69260.25
20250607,Overnight,0.2,WT,Double,12.00,0.9417,69502
20250607,Overnight,0.2,WT,Double,12.25,0.946025,69631
20250607,Overnight,0.2,WT,Double,12.50,0.948025,70158.5
20250607,Overnight,0.2,WT,Double,12.75,0.951525,70459.75
20250607,Overnight,0.2,WT,Double,13.00,0.955575,70208.5
20250607,Overnight,0.2,WT,Double,13.25,0.960325,69866.75
20250607,Overnight,0.2,WT,Double,13.50,0.9679,69965
20250607,Overnight,0.2,WT,Double,13.75,0.9731,69959.25
20250607,Overnight,0.2,WT,Double,14.00,0.977325,70377.5
20250607,Overnight,0.2,WT,Double,14.25,0.984125,70302.75
20250607,Overnight,0.2,WT,Double,14.50,0.9878,69529.75
20250607,Overnight,0.2,WT,Double,14.75,0.98985,69649
20250607,Overnight,0.2,WT,Double,15.00,0.99215,69382.25
20250607,Overnight,0.2,WT,Double,15.25,0.9951,68954
20250607,Overnight,0.2,WT,Double,15.50,0.9974,68669.5
20250607,Overnight,0.2,WT,Double,15.75,1.003775,68340.75
20250607,Overnight,0.2,WT,Double,16.00,1.007425,67504.75
20250607,Overnight,0.2,WT,Double,16.25,1.012825,66473.75
20250607,Overnight,0.2,WT,Double,16.50,1.0175,64919.75
20250607,Overnight,0.2,WT,Double,16.75,1.022225,64040.25
20250607,Overnight,0.2,WT,Double,17.00,1.0257,64255.75
20250607,Overnight,0.2,WT,Double,17.25,1.029125,62673.5
20250607,Overnight,0.2,WT,Double,17.50,1.03525,61636.75
20250607,Overnight,0.2,WT,Double,17.75,1.039925,61393.25
20250607,Overnight,0.2,WT,Double,18.00,1.047675,60230.75
20250607,Overnight,0.2,WT,Double,18.25,1.05305,60621.5
20250607,Overnight,0.2,WT,Double,18.50,1.052225,60494.25
20250607,Overnight,0.2,WT,Double,18.75,1.0542,60184.5
20250607,Overnight,0.2,WT,Double,19.00,1.057475,60108.5
20250607,Overnight,0.2,WT,Double,19.25,1.0566,60043.25
20250607,Overnight,0.2,WT,Double,19.50,1.062325,59440.75
20250607,Overnight,0.2,WT,Double,19.75,1.06855,58936.75
20250607,Overnight,0.2,WT,Double,20.00,1.073475,58043.5
20250607,Overnight,0.2,WT,Double,20.25,1.074025,57404.75
20250607,Overnight,0.2,WT,Double,20.50,1.084025,56435.25
20250607,Overnight,0.2,WT,Double,20.75,1.09215,55966.5
20250607,Overnight,0.2,WT,Double,21.00,1.097725,55222
20250607,Overnight,0.2,WT,Double,21.25,1.100725,53863
20250607,Overnight,0.2,WT,Double,21.50,1.108075,52760.25
20250607,Overnight,0.2,WT,Double,21.75,1.11085,52169.5
20250607,Overnight,0.2,WT,Double,22.00,1.116875,51621.75
20250607,Overnight,0.2,WT,Double,22.25,1.1252,50378.25
20250607,Overnight,0.2,WT,Double,22.50,1.132375,49026.75
20250607,Overnight,0.2,WT,Double,22.75,1.1305,51623.75
20250607,Overnight,0.2,WT,Double,23.00,1.125075,47190.5
20250607,Overnight,0.2,WT,Double,23.25,1.1476,46462
20250607,Overnight,0.2,WT,Double,23.50,1.164125,45225
20250607,Overnight,0.2,WT,Double,23.75,1.17285,44588.25
20250607,Overnight,0.2,WT,Double,24.00,1.17795,44148.25
20250607,Overnight,0.2,OBC,Double,0.00,0,0
20250607,Overnight,0.2,OBC,Double,0.25,0,1021.75
20250607,Overnight,0.2,OBC,Double,0.50,0.00015,2499.25
20250607,Overnight,0.2,OBC,Double,0.75,0.0049,3645.25
20250607,Overnight,0.2,OBC,Double,1.00,0.021025,4869.25
20250607,Overnight,0.2,OBC,Double,1.25,0.040975,6586.25
20250607,Overnight,0.2,OBC,Double,1.50,0.055375,8522.5
20250607,Overnight,0.2,OBC,Double,1.75,0.07025,11021.5
20250607,Overnight,0.2,OBC,Double,2.00,0.08825,13838.75
20250607,Overnight,0.2,OBC,Double,2.25,0.10445,16965.5
20250607,Overnight,0.2,OBC,Double,2.50,0.1206,20336.5
20250607,Overnight,0.2,OBC,Double,2.75,0.137,23525.75
20250607,Overnight,0.2,OBC,Double,3.00,0.1526,26268.5
20250607,Overnight,0.2,OBC,Double,3.25,0.169425,28726.75
20250607,Overnight,0.2,OBC,Double,3.50,0.18195,30469.75
20250607,Overnight,0.2,OBC,Double,3.75,0.191675,31920
20250607,Overnight,0.2,OBC,Double,4.00,0.20405,32595.75
20250607,Overnight,0.2,OBC,Double,4.25,0.21565,34106.25
20250607,Overnight,0.2,OBC,Double,4.50,0.22615,35401
20250607,Overnight,0.2,OBC,Double,4.75,0.2378,34789.75
20250607,Overnight,0.2,OBC,Double,5.00,0.2492,33419
20250607,Overnight,0.2,OBC,Double,5.25,0.259575,32117.5
20250607,Overnight,0.2,OBC,Double,5.50,0.26955,30392
20250607,Overnight,0.2,OBC,Double,5.75,0.279125,28795.25
20250607,Overnight,0.2,OBC,Double,6.00,0.287025,27140.5
20250607,Overnight,0.2,OBC,Double,6.25,0.2935,25790.5
20250607,Overnight,0.2,OBC,Double,6.50,0.2997,24272
20250607,Overnight,0.2,OBC,Double,6.75,0.30345,22908.25
20250607,Overnight,0.2,OBC,Double,7.00,0.306675,21764.5
20250607,Overnight,0.2,OBC,Double,7.25,0.307975,20805.5
20250607,Overnight,0.2,OBC,Double,7.50,0.30855,19800.5
20250607,Overnight,0.2,OBC,Double,7.75,0.308275,19123
20250607,Overnight,0.2,OBC,Double,8.00,0.3087,18475.5
20250607,Overnight,0.2,OBC,Double,8.25,0.30915,17879.5
20250607,Overnight,0.2,OBC,Double,8.50,0.311425,17406
20250607,Overnight,0.2,OBC,Double,8.75,0.3117,17054.25
20250607,Overnight,0.2,OBC,Double,9.00,0.311925,16681
20250607,Overnight,0.2,OBC,Double,9.25,0.312575,16467.75
20250607,Overnight,0.2,OBC,Double,9.50,0.312025,16169.75
20250607,Overnight,0.2,OBC,Double,9.75,0.31155,15935.75
20250607,Overnight,0.2,OBC,Double,10.00,0.311825,15689.5
20250607,Overnight,0.2,OBC,Double,10.25,0.31115,15477.25
20250607,Overnight,0.2,OBC,Double,10.50,0.309775,15150
20250607,Overnight,0.2,OBC,Double,10.75,0.308675,15090
20250607,Overnight,0.2,OBC,Double,11.00,0.3086,14574.5
20250607,Overnight,0.2,OBC,Double,11.25,0.3073,14598.75
20250607,Overnight,0.2,OBC,Double,11.50,0.307175,14304.25
20250607,Overnight,0.2,OBC,Double,11.75,0.306975,13920
20250607,Overnight,0.2,OBC,Double,12.00,0.306975,13623.75
20250607,Overnight,0.2,OBC,Double,12.25,0.308325,13287.5
20250607,Overnight,0.2,OBC,Double,12.50,0.3093,13042.5
20250607,Overnight,0.2,OBC,Double,12.75,0.311575,12574
20250607,Overnight,0.2,OBC,Double,13.00,0.31465,12237.75
20250607,Overnight,0.2,OBC,Double,13.25,0.317875,11475
20250607,Overnight,0.2,OBC,Double,13.50,0.324775,10949.5
20250607,Overnight,0.2,OBC,Double,13.75,0.337025,10319.75
20250607,Overnight,0.2,OBC,Double,14.00,0.3547,9787.75
