tnseq_ID,baseMean_Ey,log2FoldChange_Ey,pvalue_Ey,padj_Ey,logFC_tailocin,AveExpr_tailocin,t_tailocin,P.Value_tailocin,adj.P.Val_tailocin,Significance_for_both,Category,name_p25c2_new
BJEIHDPM_05167,4.04356889463868,0.97550386216488,0.0575036055162357,0.190963466080037,-3.988146977,3.765746936,-6.940915923,1.04680068059762E-08,1.15538097198436E-08,Not Significant,Non-Focal Trade-off,DAKCFMEO_04653
BJEIHDPM_05168,47.796496093476,0.145815080746408,0.596372910668961,0.759096361304101,-5.124787758,5.207502661,-13.68945374,6.02671002498359E-18,1.23810708090309E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04652
BJEIHDPM_05168,47.796496093476,0.145815080746408,0.596372910668961,0.759096361304101,-5.124787758,5.207502661,-13.68945374,6.02671002498359E-18,1.23810708090309E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04652
BJEIHDPM_05169,80.1725792056133,0.453327891567059,0.067740038161832,0.212283922408558,-4.733392265,5.104285585,-12.61411396,1.23347972717251E-16,2.07191781963629E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04651
BJEIHDPM_05169,80.1725792056133,0.453327891567059,0.067740038161832,0.212283922408558,-4.733392265,5.104285585,-12.61411396,1.23347972717251E-16,2.07191781963629E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04651
BJEIHDPM_05171,18.9765398517305,0.601824123051987,0.0789797762129049,0.231604615583148,-5.7520061,5.465785334,-15.11639325,1.36359446021179E-19,3.93972896722238E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04649
BJEIHDPM_05173,10.9779308637628,0.299067089300716,0.404554410960776,0.618287571526915,-4.890105086,4.94518916,-11.2659415,6.68559041154637E-15,9.45041189543771E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04647
BJEIHDPM_05174,7.84236651346384,-0.0696778261277431,0.859189052757447,0.923627720316995,-3.967178529,3.88512863,-7.963792769,3.05428565416708E-10,3.5524762128812E-10,Not Significant,Mutual Detriment,DAKCFMEO_04646
BJEIHDPM_05176,10.8038338148558,0.108621520517571,0.790170607934067,0.883759775132039,-5.233659399,4.825306156,-14.03397402,2.36143360751502E-18,5.26115129176628E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04644
BJEIHDPM_05178,14.8141357775888,0.0656960437811077,0.860987587663215,0.924341318480412,-5.411621956,4.677827452,-13.45414341,1.15244775048855E-17,2.24364979902415E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04642
BJEIHDPM_05179,3.75685287616205,-0.316653960983242,0.503229161666147,0.692767136709776,-4.630732766,3.55757812,-11.09658423,1.12245879649385E-14,1.55909689272764E-14,Not Significant,Mutual Detriment,DAKCFMEO_04641
BJEIHDPM_05180,10.3701210583938,0.494930695347572,0.305600821088166,0.522545111947105,-5.343651582,4.40801715,-12.49669908,1.73027938382463E-16,2.86430174645547E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04640
BJEIHDPM_05181,23.1675701339529,-0.362730094216609,0.27837070154261,0.494025375411644,-5.683985785,5.653977803,-14.4223507,8.35443604169327E-19,2.02081343568982E-18,Not Significant,Mutual Detriment,DAKCFMEO_04639
BJEIHDPM_05182,33.2146890351662,0.0422094623983555,0.860697359732495,0.924308476816797,-5.451790584,6.60434961,-16.71033913,2.60224354030491E-21,1.14151432814655E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04638
BJEIHDPM_05183,10.8515290110126,0.632847162380912,0.159110656776414,0.352918341510302,-5.382400423,4.630851727,-13.13520479,2.80525809187862E-17,5.14815815790649E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04637
BJEIHDPM_05184,17.8323896504545,1.05863693052661,0.0017585262298161,0.017585262298161,-5.113051539,5.50523481,-12.98102275,4.33234408579988E-17,7.75780569692299E-17,Significant,Non-Focal Trade-off,DAKCFMEO_04636
BJEIHDPM_05185,9.81741600872578,1.11032079641672,0.00997469019891288,0.058888718255605,-5.101422695,4.162075131,-11.87337086,1.0746607498645E-15,1.62639449340894E-15,Significant,Non-Focal Trade-off,DAKCFMEO_04635
BJEIHDPM_05187,19.1310084077388,0.255443938985772,0.447145661616172,0.649730022593294,-5.569786754,5.432586775,-16.08683543,1.18487188390607E-20,4.36728123722369E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04633
BJEIHDPM_05188,24.7413740025599,0.585732144223077,0.0649301095172449,0.207649644844869,-5.117115188,5.785941774,-16.36381955,6.01199826208923E-21,2.3746156098573E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04632
BJEIHDPM_05190,3.33825664294033,0.0143568691443355,0.984537512250231,0.993599049016826,-4.03160128,2.758540883,-9.596519675,1.29531011150819E-12,1.6192219914373E-12,Not Significant,Non-Focal Trade-off,DAKCFMEO_04630
BJEIHDPM_05191,44.5208536957323,0.399567483195868,0.191144255259046,0.394706234757659,-5.615749393,6.39830398,-16.71830565,2.55300106347438E-21,1.12402312877189E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04629
BJEIHDPM_05191,44.5208536957323,0.399567483195868,0.191144255259046,0.394706234757659,-5.615749393,6.39830398,-16.71830565,2.55300106347438E-21,1.12402312877189E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04629
BJEIHDPM_05193,12.0620701661938,-1.27582203125893,0.000893059084452177,0.0108508202752551,-4.009172104,5.666612126,-13.31632002,1.69005750348504E-17,3.1918874298405E-17,Significant,Mutual Detriment,DAKCFMEO_04627
BJEIHDPM_05195,19.9161993183155,0.757837989367391,0.0185482310179843,0.0908276512022339,-4.756368003,5.476304785,-14.18752207,1.56254074075982E-18,3.60511202639729E-18,Significant,Non-Focal Trade-off,DAKCFMEO_04625
BJEIHDPM_05196,4.114042254388,-0.0274750027651364,0.952766997500219,0.97663418114045,-4.696981515,4.330340072,-8.518362467,4.63537856615061E-11,5.51442284059415E-11,Not Significant,Mutual Detriment,DAKCFMEO_04624
BJEIHDPM_05196,4.114042254388,-0.0274750027651364,0.952766997500219,0.97663418114045,-4.696981515,4.330340072,-8.518362467,4.63537856615061E-11,5.51442284059415E-11,Not Significant,Mutual Detriment,DAKCFMEO_04624
BJEIHDPM_05196,4.114042254388,-0.0274750027651364,0.952766997500219,0.97663418114045,-4.696981515,4.330340072,-8.518362467,4.63537856615061E-11,5.51442284059415E-11,Not Significant,Mutual Detriment,DAKCFMEO_04624
BJEIHDPM_05202,7.86191191778455,1.19153277537528,0.038056627705368,0.14643938151624,-4.270610319,3.701860046,-8.134841616,1.70264774552416E-10,1.99536179017593E-10,Significant,Non-Focal Trade-off,DAKCFMEO_04618
BJEIHDPM_05203,4.89025453367328,1.44640004162202,0.0362662391323988,0.141720978387859,-4.487127735,2.623122636,-7.779151866,5.75396927400759E-10,6.6218941357224E-10,Significant,Non-Focal Trade-off,DAKCFMEO_04617
BJEIHDPM_05204,32.0494797634472,0.467087686760749,0.0319735595136407,0.129790047740662,-4.757729249,6.468034967,-13.67767059,6.2245529469647E-18,1.27438692800698E-17,Significant,Non-Focal Trade-off,DAKCFMEO_04616
BJEIHDPM_05205,18.46085550473,-0.261615147804844,0.448078411978378,0.650554301241039,-5.396421825,5.29859551,-13.69432313,5.94682880105216E-18,1.22431709207419E-17,Not Significant,Mutual Detriment,DAKCFMEO_04615
BJEIHDPM_05206,5.64021969670692,0.359612934749672,0.422686622376549,0.631723079622382,-4.783071725,4.059444159,-10.31812683,1.27372965303989E-13,1.66022703585381E-13,Not Significant,Non-Focal Trade-off,DAKCFMEO_04614
BJEIHDPM_05207,116.519284616918,0.754086406185899,0.000351735724735516,0.00561515327380466,-4.917728516,8.214633934,-23.52126773,1.67220089798551E-27,1.06998561459099E-25,Significant,Non-Focal Trade-off,DAKCFMEO_04613
BJEIHDPM_05210,2.57952360470254,0.0345917158284131,0.962474777062615,0.981498197176428,-2.558338349,2.045438301,-4.081434432,0.000173859,0.000176159,Not Significant,Non-Focal Trade-off,DAKCFMEO_04610
BJEIHDPM_05211,11.8224467543602,-0.668362711391074,0.0662196573035207,0.210108716578016,-5.13279926,5.722065303,-10.84796981,2.41779484246202E-14,3.27768289519075E-14,Not Significant,Mutual Detriment,DAKCFMEO_04609
BJEIHDPM_05212,7.33686889439053,0.678023210291038,0.14126314498475,0.331289062019572,-4.958449588,4.147386391,-11.2139567,7.835066548204E-15,1.10168427673106E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_04608
BJEIHDPM_05213,14.9541895865957,0.762478799230973,0.0440734086422956,0.162284450267984,-5.484730422,4.679242606,-11.43158968,4.04197885108319E-15,5.81807333723702E-15,Significant,Non-Focal Trade-off,DAKCFMEO_04607
BJEIHDPM_05214,1.44985468523742,0.579494511600859,0.4320990299219,0.639880427005809,-3.770539633,2.870724112,-6.018504336,2.59630041829258E-07,2.77621339291133E-07,Not Significant,Non-Focal Trade-off,DAKCFMEO_04606
BJEIHDPM_05215,35.0087406903848,0.227059089199165,0.29255074884992,0.509129323542144,-5.283640466,5.351138894,-15.5883113,4.10265253701718E-20,1.33211295839956E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04605
BJEIHDPM_05216,49.8531916574788,0.348282156489258,0.136522301873317,0.323611252963895,-4.967068529,7.130639842,-20.15664121,1.18415141832844E-24,1.56549384478188E-23,Not Significant,Non-Focal Trade-off,DAKCFMEO_04604
BJEIHDPM_05217,51.246817887462,0.869982094519811,0.00169509450664737,0.0172909353686666,-5.508593371,6.638200139,-17.56383863,3.48629793126343E-22,1.92528697032603E-21,Significant,Non-Focal Trade-off,DAKCFMEO_04603
BJEIHDPM_05218,22.7875791763767,1.2220637230832,0.000730598218230716,0.0093558620751847,-5.487953524,5.36415933,-15.92890159,1.75097423689288E-20,6.16082866042684E-20,Significant,Non-Focal Trade-off,DAKCFMEO_04602
BJEIHDPM_05220,28.6897914730028,0.214144696082259,0.509861586115729,0.69801072536951,4.642786814,9.306915128,24.61684263,2.33874884163868E-28,2.43002468182037E-26,Not Significant,Mutual Benefit,DAKCFMEO_04600
BJEIHDPM_05222,3.35110662755917,-0.202215293013674,0.752897548317901,0.86139498581456,-4.252625337,2.953808738,-7.903718843,3.75214835585703E-10,4.34731046831432E-10,Not Significant,Mutual Detriment,DAKCFMEO_04598
BJEIHDPM_05226,3.4589811079331,0.208783550767973,0.67666933150136,0.813282518617435,-4.392985556,3.438814714,-8.68315107,2.66161842039193E-11,3.18769822796628E-11,Not Significant,Non-Focal Trade-off,DAKCFMEO_04594
BJEIHDPM_05227,13.5544589988221,0.417406896738736,0.228710076603499,0.43735186033406,1.764436511,7.2252757,5.748874297,6.60861092497432E-07,6.99795318379341E-07,Not Significant,Mutual Benefit,DAKCFMEO_04593
BJEIHDPM_05228,21.2184053039979,0.383677836387028,0.395660594079669,0.61002672798771,-4.547124574,4.818279484,-8.492222582,5.06302658485954E-11,6.018693232782E-11,Not Significant,Non-Focal Trade-off,DAKCFMEO_04592
BJEIHDPM_05229,8.82550608190539,0.409087053731505,0.318383018877934,0.534111995288868,-5.100682683,4.386932428,-12.86955772,5.94275426207042E-17,1.04122956201811E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04591
BJEIHDPM_05242,18.5781895100128,0.642017417242399,0.0505239679815669,0.176927799757472,1.849677948,8.047543981,6.588457521,3.57161461867174E-08,3.88930759133326E-08,Not Significant,Mutual Benefit,DAKCFMEO_04578
BJEIHDPM_05243,17.8832359969691,0.479448237041121,0.146625878016691,0.338513700220117,-4.767549967,5.512728216,-10.50188876,7.12914533240926E-14,9.39911221160221E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_04577
BJEIHDPM_05244,15.1157700807029,-0.43589239432473,0.227895223991183,0.436421192796456,-5.431136934,5.108907888,-14.09164627,2.02148362945117E-18,4.55664628357734E-18,Not Significant,Mutual Detriment,DAKCFMEO_04576
BJEIHDPM_05245,26.892498985058,0.369352234880119,0.245796243805147,0.458433801216664,-6.199170869,5.659424415,-15.43898045,5.9834242950144E-20,1.86457488258273E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04575
BJEIHDPM_05250,28.9879317954475,0.416436519034396,0.176388116593276,0.375382296502786,-5.486085989,6.12436909,-16.72441338,2.51589124045377E-21,1.11074168012306E-20,Not Significant,Non-Focal Trade-off,DAKCFMEO_04570
BJEIHDPM_05252,8.08429362368915,0.668598345706887,0.0647275660254813,0.207440017896495,-4.265348141,4.917647365,-12.00130498,7.35716573661612E-16,1.13091090230688E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04568
BJEIHDPM_05253,12.1054679643385,0.57935011430723,0.0874347273345387,0.244899787026717,-4.8354061,5.540394826,-11.88635975,1.03400352431472E-15,1.56832582591224E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04567
BJEIHDPM_05254,18.065766158928,0.846575431458253,0.0124150486247839,0.068987193536699,-5.025634919,5.224032693,-13.75594196,5.02416826090665E-18,1.04875961218317E-17,Significant,Non-Focal Trade-off,DAKCFMEO_04566
BJEIHDPM_05255,16.6413463819293,0.272700092197984,0.288141018699894,0.506059213898185,-4.86899369,5.789456709,-13.63385487,7.01997727218065E-18,1.42147134722341E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04565
BJEIHDPM_05256,16.6091446074206,0.693987381454244,0.0643886120137495,0.206693831171279,-4.702337082,5.533884722,-14.32282303,1.08846671404506E-18,2.57825851959637E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04564
BJEIHDPM_05257,21.8997304484789,0.152103765930927,0.653150209531258,0.799042868017622,-5.555275366,5.863851407,-12.47875835,1.82239443916265E-16,3.00641832710263E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04563
BJEIHDPM_05258,16.8843737822225,0.848359672870616,0.0148278091043688,0.0783572058561427,-4.835205841,5.466985851,-11.66917384,1.97619958618621E-15,2.90824342658928E-15,Significant,Non-Focal Trade-off,DAKCFMEO_04562
BJEIHDPM_05259,1.10781848446459,0.074415250906979,0.920289634187994,0.959502765096458,-3.174091,2.599163172,-5.202944317,4.30286542694109E-06,4.47927357568119E-06,Not Significant,Non-Focal Trade-off,DAKCFMEO_04561
BJEIHDPM_05260,10.8971345442259,0.412469355639711,0.289816849244805,0.50700146600074,-5.345790399,4.898729809,-14.4434862,7.89920127704769E-19,1.91940592043301E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04560
BJEIHDPM_05261,56.3329553913899,0.362537154188783,0.206493761651188,0.412765549269148,-5.66634544,5.204425003,-13.19832403,2.35004061716855E-17,4.35774533299531E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04559
BJEIHDPM_05261,56.3329553913899,0.362537154188783,0.206493761651188,0.412765549269148,-5.66634544,5.204425003,-13.19832403,2.35004061716855E-17,4.35774533299531E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04559
BJEIHDPM_05262,4.64406004699142,1.19267817794239,0.0616924619405079,0.200570926491514,-3.475126042,3.080754547,-5.674357872,8.54840142461548E-07,9.04204946809119E-07,Not Significant,Non-Focal Trade-off,DAKCFMEO_04558
BJEIHDPM_05263,13.7434818616727,-0.380480033704839,0.240920476187458,0.451408892224921,-5.19387239,5.148273608,-12.31114536,2.96455067348723E-16,4.76931903522133E-16,Not Significant,Mutual Detriment,DAKCFMEO_04557
BJEIHDPM_05264,17.8326093559577,0.79355600981083,0.00605610933844991,0.0421088852439095,-4.527312422,5.690879416,-12.84666283,6.34258431271098E-17,1.10845091466497E-16,Significant,Non-Focal Trade-off,DAKCFMEO_04556
BJEIHDPM_05265,14.8516953542636,0.455642609689643,0.204274166779182,0.409699173934584,-5.055279197,5.386950984,-12.4021196,2.27546502454106E-16,3.70670626367024E-16,Not Significant,Non-Focal Trade-off,DAKCFMEO_04555
BJEIHDPM_05266,10.9974533611082,0.302097520299625,0.474359622677468,0.673602017044989,-4.990014362,4.88320429,-11.8166751,1.27201500813895E-15,1.90881801878012E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04554
BJEIHDPM_05267,35.2328006108559,-0.148931114890582,0.495124161898068,0.687795456181238,-5.325492923,6.813463725,-20.09380043,1.34966403551927E-24,1.75055073147485E-23,Not Significant,Mutual Detriment,DAKCFMEO_04553
BJEIHDPM_05268,17.2972660637923,-0.200352231178337,0.544459604352417,0.723507350315268,-5.338336611,5.741684882,-16.94846307,1.47425319813476E-21,6.89565409147049E-21,Not Significant,Mutual Detriment,DAKCFMEO_04552
BJEIHDPM_05269,17.8236313586207,0.118919483992238,0.681115562304641,0.816368511208204,-4.99379552,5.455444698,-11.81359037,1.28375231583419E-15,1.92402478566155E-15,Not Significant,Non-Focal Trade-off,DAKCFMEO_04551
BJEIHDPM_05270,4.45963885293994,-0.356935712742997,0.508847451918042,0.69753443543636,-4.868135561,3.69434761,-10.34823285,1.1578670377733E-13,1.51200106510859E-13,Not Significant,Mutual Detriment,DAKCFMEO_04550
BJEIHDPM_05278,4.94486162906438,1.90854767150545,0.00150606655632642,0.015909783206297,-3.962717228,3.226136983,-7.472073345,1.65831379065725E-09,1.87694525503871E-09,Significant,Non-Focal Trade-off,DAKCFMEO_04542
BJEIHDPM_05279,21.0329673928857,0.399209424803016,0.171568471292193,0.369723824334265,-5.237758581,5.663081083,-13.17513463,2.50785032133161E-17,4.63247640187466E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04541
BJEIHDPM_05281,5.57676513098967,0.0579670333300201,0.89811014139296,0.948618343275779,-4.573151202,4.285446814,-10.5397011,6.33002620062353E-14,8.3731520773959E-14,Not Significant,Non-Focal Trade-off,DAKCFMEO_04539
BJEIHDPM_05282,16.5287588612729,1.07231893726171,0.013587582025597,0.0732136072963575,5.366346309,8.637130354,19.45955246,5.14917576500251E-24,5.2688474405644E-23,Significant,Mutual Benefit,DAKCFMEO_04538
BJEIHDPM_05283,23.8493726584117,0.475164138782948,0.123787089460678,0.306951239933513,-5.703180889,5.747684446,-14.07528391,2.11253907401622E-18,4.73963301365305E-18,Not Significant,Non-Focal Trade-off,DAKCFMEO_04537
BJEIHDPM_05284,12.7426240009817,0.564139087144246,0.162780765889325,0.358713399806002,-5.493231802,4.760107383,-13.54392278,8.99195109036158E-18,1.78241938383499E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04536
BJEIHDPM_05285,25.7888101104204,0.167739131828756,0.546442819263661,0.725060170174668,-5.528759632,6.306464981,-14.94711709,2.11085420905603E-19,5.86565683222924E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04535
BJEIHDPM_05288,67.6104632531251,1.30564205808999,1.22221863544148E-06,6.79859115964325E-05,-1.535661344,8.42448862,-8.01813595,2.53611965792083E-10,2.95695778385862E-10,Significant,Non-Focal Trade-off,DAKCFMEO_04532
BJEIHDPM_05288,67.6104632531251,1.30564205808999,1.22221863544148E-06,6.79859115964325E-05,-1.535661344,8.42448862,-8.01813595,2.53611965792083E-10,2.95695778385862E-10,Significant,Non-Focal Trade-off,DAKCFMEO_04532
BJEIHDPM_05289,57.5833811307738,0.416144174482217,0.0979424111138504,0.264591255550804,-5.677143418,6.953415259,-15.52782056,4.77882609232258E-20,1.53094702383552E-19,Not Significant,Non-Focal Trade-off,DAKCFMEO_04531
BJEIHDPM_05291,4.88995698810882,-0.0971747549103479,0.836678061602015,0.910851614236383,-5.659138312,4.020092908,-13.12398405,2.89511345500028E-17,5.30089640234504E-17,Not Significant,Mutual Detriment,DAKCFMEO_04529
BJEIHDPM_05292,31.255770140126,0.221571828788568,0.42455818960094,0.632396299154538,-5.542312113,6.151768679,-17.94832626,1.44319110045292E-22,8.83402307534896E-22,Not Significant,Non-Focal Trade-off,DAKCFMEO_04528
BJEIHDPM_05295,27.2315421773905,-0.00340320100575136,0.988432134049216,0.996346344193637,-5.392050643,6.12082714,-15.74007533,2.80290841644877E-20,9.46597993704267E-20,Not Significant,Mutual Detriment,DAKCFMEO_04525
BJEIHDPM_05296,10.3550312450733,0.704974134055211,0.151302660673807,0.343265725336405,-5.053557079,4.531283122,-13.75097408,5.09283970773869E-18,1.05986720543963E-17,Not Significant,Non-Focal Trade-off,DAKCFMEO_04524
BJEIHDPM_05297,45.6216450684892,1.24282873828992,0.00042306337036779,0.00646397252579113,-5.856877775,6.15866246,-16.31141761,6.83111225988298E-21,2.67269115401316E-20,Significant,Non-Focal Trade-off,DAKCFMEO_04523
BJEIHDPM_05298,74.3932672148908,1.07192095273948,0.000232400689697122,0.00393974502534169,-5.002337608,7.403277667,-20.3916312,7.28090065829056E-25,1.04928054832241E-23,Significant,Non-Focal Trade-off,DAKCFMEO_04522
